totmou,creditcd,eqpdays,Customer_ID
8070,Y,740,1030502
5379,Y,611,1044558
16905,Y,309,1071632
2323,Y,694,1018543
2772,Y,53,1067371
2645,N,723,1033923
4757,N,61,1061376
3189,Y,319,1079518
6298,Y,236,1095731
750,Y,195,1084718
3499,N,68,1048395
2210,Y,320,1059981
54352.05,Y,405,1000527
4079,N,183,1064444
3971,N,401,1048906
1438,N,359,1085775
10885,Y,380,1055438
9675,Y,299,1047863
6996,Y,257,1004406
3479,N,182,1095617
5853,Y,409,1072987
1366,Y,10,1049927
20995,Y,472,1053177
9493,Y,18,1042247
3049,Y,851,1019922
3107,Y,321,1059928
34732.49,Y,698,1000423
11964,Y,254,1034752
6236,Y,749,1022930
4882,N,212,1094124
9235,Y,479,1061878
2921,Y,457,1043085
17882,N,135,1035904
12575,N,1253,1001877
15521,Y,179,1078783
5420,N,397,1049334
4009,Y,151,1055451
2264,Y,289,1065489
8028,N,478,1047642
15833,Y,157,1015324
17057,Y,40,1024237
8463,Y,533,1039887
2357,Y,690,1010721
611,N,881,1017105
5623,Y,209,1018239
15504,N,134,1083915
1520,N,340,1067118
1144,Y,266,1081892
3223,N,233,1095897
12864,N,35,1018020
2981,N,342,1073846
6299,Y,497,1058412
6852,Y,56,1064078
556,Y,441,1066819
9687,Y,526,1054040
13092,Y,131,1037367
10261,N,566,1032040
2129,N,840,1099478
9178,N,285,1091866
11059,Y,254,1042857
27350,Y,683,1029415
2009,Y,682,1029760
8099,Y,578,1037336
1517,Y,204,1076142
2828,N,932,1007457
10607,Y,118,1048796
2431,Y,354,1035653
14450,Y,322,1073148
2725,N,213,1078868
6455,N,351,1065638
4331,Y,534,1041449
5071,Y,540,1040842
6455,Y,595,1014892
28936,Y,294,1052069
6330,Y,331,1040682
5062,Y,320,1054330
1118,Y,387,1050497
23780,N,192,1015447
15764,Y,6,1005145
4764,Y,637,1029531
3276,N,468,1063601
7072,N,216,1096318
7056,N,612,1034305
6881,N,160,1039373
722,Y,183,1093199
11428,Y,566,1049349
7507,Y,321,1078834
1868,N,242,1043629
45702,Y,52,1007573
5031,N,689,1023912
4493,Y,408,1063489
401,Y,277,1093917
533,Y,316,1089978
4673,N,326,1058845
13349,N,379,1051535
6622,N,222,1096184
5972,Y,60,1025092
32015.03667,Y,411,1000184
17350,N,158,1020925
13316,Y,107,1055183
9267,N,137,1063157
7675,Y,484,1040248
1203,Y,433,1058946
17598,Y,533,1046385
6335,N,394,1066059
10338,Y,168,1019198
9007,N,429,1059811
8515,Y,35,1086002
179,Y,326,1077798
9433,N,25,1049341
2576,Y,706,1017333
4895,Y,207,1035731
2653,Y,363,1053341
5463,N,266,1068781
360,Y,667,1038901
26301,Y,95,1038740
5142,N,635,1029785
20084,Y,405,1005259
4740,N,306,1062536
6131,Y,463,1042398
10774,N,296,1030195
9566,Y,266,1038990
1930,Y,623,1043421
6081,N,329,1076935
4422,Y,280,1032838
4067,Y,314,1081213
2886,Y,126,1065853
445,Y,530,1046702
8728,Y,177,1087507
9620,Y,6,1035822
9171,N,708,1026303
10602,Y,495,1050542
22443,Y,264,1040333
9325,Y,320,1060137
3162,Y,608,1034692
5909,N,259,1084526
20339,N,302,1063080
5124,Y,861,1010374
603,N,421,1053801
7377,Y,183,1004814
3265,Y,286,1038594
3001,Y,357,1085997
6856,Y,500,1018372
3424,Y,187,1092780
839,N,97,1034768
7241,N,197,1039180
8928,Y,320,1079146
2797,,134,1066266
1502,Y,49,1094914
4666,Y,300,1072140
10035,Y,177,1074721
12968,Y,772,1019100
3295,Y,429,1059859
7331,Y,322,1090134
7062,Y,393,1001497
12001,Y,334,1082158
4240,Y,294,1055203
15449,Y,3,1098129
5046,Y,191,1092457
6498,Y,392,1076531
2932,N,295,1087052
24469,N,149,1008168
23229,,382,1000565
1464,N,612,1025114
9851,Y,801,1012584
4368,N,614,1038297
16750,Y,259,1012349
6479,Y,478,1040800
1350,,249,1086229
2667,Y,506,1056754
5600,Y,1117,1002855
9681,N,318,1040251
10376,Y,333,1057424
3932,Y,613,1044356
7943,Y,193,1097104
4043,Y,191,1097218
5142,Y,710,1022366
6823,N,205,1081724
18678,Y,15,1026058
13687,Y,897,1016098
6523,Y,338,1056645
1935,Y,239,1092300
5977,N,395,1005437
3433,N,417,1071428
3806,N,384,1067405
10240,Y,318,1018908
2824,Y,485,1036825
990,Y,243,1095615
2037,Y,146,1061857
13756,N,264,1045691
54,N,207,1094360
2935,Y,716,1021967
749,Y,1291,1001597
540,Y,201,1083171
8171,N,413,1069254
4024,Y,406,1048260
2100,N,520,1047573
4595,Y,554,1050718
18660,N,329,1063938
3799,Y,325,1066526
7231,Y,292,1092936
8389,Y,275,1099371
1918,N,190,1097291
8824,Y,809,1017973
3236,N,239,1095733
5704,Y,868,1013653
943,Y,313,1081341
2603,,202,1082333
2194,N,753,1018833
7800,Y,390,1028198
15577,,44,1042490
1126,Y,398,1049184
1589,Y,627,1032349
4991,Y,207,1096634
4321,Y,312,1062866
5236,Y,918,1010522
12774,Y,185,1005239
19223,Y,219,1026888
753,Y,342,1074127
1968,Y,389,1059721
9384,N,104,1080421
2696,Y,1192,1098260
5026,Y,591,1045793
2621,Y,414,1062393
4116,Y,472,1041413
4096,Y,425,1046372
11328,N,451,1066624
8353,N,85,1049118
10,Y,385,1078102
1379,Y,370,1069410
7931,Y,667,1020913
11346,N,411,1055153
5554,Y,577,1033228
1734,Y,364,1053183
2907,N,371,1061974
3170,Y,183,1097561
817,Y,546,1044992
1655,Y,842,1015707
2295,Y,639,1028925
6418,Y,614,1042815
7186,N,204,1096709
24837,Y,1167,1001745
2801,N,243,1091952
4085.4,,341,1001530
20282,Y,19,1069536
406,Y,311,1082178
6918,Y,361,1085408
20106,N,4,1056876
3761,Y,232,1074476
1179,Y,274,1094086
47535.42667,Y,123,1000347
10102,Y,1059,1004902
2504,N,383,1059443
4539,Y,222,1093603
6587,Y,455,1053792
3258,Y,5,1086248
19909,Y,425,1070329
250,Y,234,1095857
20236,Y,453,1055654
1730,Y,239,1087833
11808,Y,257,1031526
3108,Y,313,1091029
8485,N,171,1072488
8070,Y,332,1076430
4598,Y,241,1069895
6956,N,430,1045804
4119,Y,636,1029736
2970,N,218,1077775
13702,N,299,1085544
10809,Y,339,1025938
5071,N,637,1023190
7261,N,300,1059266
749,N,229,1093133
3764,N,74,1063345
238,N,397,1065566
3174,N,261,1083645
3212,N,379,1060674
5084,Y,369,1027823
22885,N,435,1016562
4840,Y,337,1075077
2927,,484,1051850
2283,N,493,1059341
5361,Y,127,1092470
91200.08667,Y,153,1000176
1555,Y,705,1022770
1016,Y,355,1064887
3550,N,616,1044036
1335,Y,32,1040090
19325,N,407,1063669
1437,Y,246,1091721
18918,Y,313,1081577
2490,Y,715,1025560
5477,Y,52,1065177
36275,Y,157,1014808
22231,Y,109,1031112
1864,Y,674,1020526
1051,Y,457,1049540
4083,Y,726,1016178
587,Y,1208,1002614
1869,N,209,1079904
8460,N,9,1018422
3367,N,583,1027960
2023,Y,332,1076392
13202,Y,144,1066007
8747,Y,208,1081212
6586,Y,803,1015375
8402,Y,302,1084999
2452,Y,185,1098947
1581,Y,335,1075661
1027,Y,327,1077508
16226,Y,1045,1007061
2305,Y,31,1008347
4788,Y,370,1069376
9000,Y,106,1022982
5349,Y,551,1051069
8289,N,214,1037235
4520,Y,356,1086182
9946,Y,177,1035100
18976,Y,245,1083876
20747,Y,113,1010038
8030,Y,356,1003005
1631,Y,356,1071519
1769,Y,533,1053230
11754,N,265,1094541
2900,N,300,1067202
11240,N,310,1004920
5598,N,183,1095573
3184,N,152,1086622
599,Y,352,1072227
7185,Y,56,1054241
1893,Y,58,1055577
1854,Y,368,1052770
366,N,332,1089068
23224,Y,105,1011671
11512,N,315,1080831
3586,N,179,1092588
3277,Y,342,1073813
14351,N,671,1025414
5224,Y,31,1073177
2375,Y,1065,1006027
4755,N,479,1061898
2908,Y,497,1023272
4530,Y,484,1061010
2298,N,417,1098301
7292,Y,362,1032412
22543,Y,41,1005401
5585,Y,703,1022903
6733,Y,227,1016740
2356,Y,186,1097448
2405,N,137,1076018
2229,Y,761,1015913
756,,252,1071002
9616,Y,697,1027335
3241,Y,854,1019575
6664,Y,788,1024542
20029,Y,649,1008245
998,Y,722,1021547
6551,Y,370,1052608
6392,N,350,1054948
1099,Y,359,1062424
2426,N,1232,1002012
710,Y,317,1080020
7028,Y,12,1028370
3182,Y,367,1083943
17160,Y,310,1091399
5086,N,458,1042898
1743,N,62,1096631
6756,Y,387,1059049
6548,Y,219,1084265
21480,Y,70,1026102
11168,Y,387,1059063
1099,N,189,1085874
2117,Y,283,1007216
4839,Y,348,1055279
12968,Y,351,1011894
1266,Y,785,1020283
2809,N,483,1051934
11436,Y,573,1037796
1612,N,233,1074161
21844,Y,94,1007523
6063,Y,491,1045909
1810,N,301,1091626
2433,Y,488,1060355
3112,Y,312,1091219
3574,Y,327,1068937
1714,N,355,1086386
1581,Y,233,1092806
7996,Y,175,1062107
8520,N,386,1059187
929,Y,265,1082113
10297,N,273,1088847
2174,Y,477,1047363
6484,N,192,1089492
2970,Y,316,1080222
1877,Y,472,1053245
10167,N,225,1096116
8447,N,22,1034823
7198,N,130,1040491
9824,Y,37,1041450
7566,N,316,1070544
12062,N,679,1010761
7421,N,84,1072978
11951,N,323,1008138
23950,Y,22,1017083
8485,,491,1024747
6138,N,378,1051605
3210,Y,822,1098886
15405,Y,374,1081393
7948,Y,137,1033291
11895,Y,210,1029447
6015,N,589,1036209
1041,Y,744,1015233
3185,N,328,1058341
9742,N,441,1067858
5164,Y,332,1076399
16676.07,Y,1371,1001824
1638,N,849,1015103
1416,N,977,1012287
127,Y,244,1087358
10965,Y,463,1053821
1113,N,347,1055434
3098,N,486,1060788
10287,N,126,1093972
17320,N,519,1037009
8099,Y,1001,1009131
4609,Y,491,1016183
8036,Y,310,1071477
11990,Y,437,1039213
746,Y,641,1028514
6754,Y,91,1065142
16765,,38,1004548
7291,N,625,1033003
352,Y,346,1087839
2757,N,284,1066314
25216,Y,245,1031214
4240,Y,52,1089749
3634,N,192,1095110
1691,Y,1072,1003599
4692,N,195,1084754
8,Y,539,1045647
8889,N,594,1026804
8424,N,143,1031375
572,N,318,1060560
2598,Y,307,1072039
11686,N,348,1072988
17128,Y,163,1005338
6773,Y,219,1029138
7221,Y,721,1015266
6467,Y,229,1092002
8643,Y,439,1031449
9634,N,501,1049757
1236,Y,316,1090220
30,Y,381,1051283
597,Y,318,1079693
5338,Y,254,1070687
19358,Y,194,1036166
4253,Y,299,1063573
271,Y,188,1092719
7975,N,255,1015988
1068,N,330,1057913
2508,Y,90,1068442
6362,Y,351,1035876
2520,N,201,1096776
12613,N,353,1086940
7217,Y,153,1087109
811,Y,219,1022586
25259,Y,137,1098614
2570,Y,776,1013590
5402,Y,183,1048363
984,Y,589,1027396
7128,Y,208,1080465
7564,N,500,1057804
5206,N,521,1028013
1612,N,323,1089959
2415,Y,332,1076234
1436,Y,760,1018202
3506,Y,204,1055109
2578,N,405,1048336
93462.41,Y,350,1001242
7474,,97,1030263
4067,N,339,1056535
14296,Y,793,1019542
5156,N,371,1061991
445,Y,186,1092851
1581,Y,305,1032528
6952,Y,484,1061054
48499,Y,220,1031106
4262,N,35,1089351
73420.04,Y,226,1000162
14664,N,245,1006028
4222,Y,204,1093904
1616,Y,593,1026903
3095,Y,279,1015404
7116,Y,1175,1004702
2069,Y,586,1027627
5551,Y,321,1015739
1640,Y,621,1005128
19368,Y,331,1089147
921,Y,477,1040994
2090,Y,411,1055052
10955,Y,75,1057540
5873,N,192,1096066
2230,Y,554,1050812
4255,Y,446,1056652
5409,N,713,1034830
15734,N,157,1065443
14018,Y,275,1009193
1423,Y,1143,1004232
8031,N,343,1088014
10797,Y,238,1004660
15858,Y,511,1002036
7440,Y,58,1041436
2473,Y,546,1034683
3055,Y,859,1014836
2780,N,430,1059735
5772,Y,354,1054357
2279,Y,709,1018806
4074,Y,160,1044594
3520,Y,599,1019303
1520,Y,205,1091223
568,N,552,1039635
2876,Y,329,1077059
1105,,733,1020698
3386,Y,380,1060447
3145,Y,771,1011513
11542,Y,221,1014782
8067,N,591,1046645
5582,Y,507,1056592
11694,Y,132,1023605
7892,Y,766,1017726
4700,N,460,1042745
3172,Y,946,1013529
6888,Y,183,1087167
12815,N,188,1045447
5728,Y,691,1027945
1735,N,487,1060548
842,Y,215,1096359
14249,N,114,1046866
3454,Y,310,1082355
12969,Y,569,1042638
7443,N,690,1018997
6343,Y,728,1004806
5501,,71,1098354
6966,Y,156,1003118
5380,Y,87,1016990
8775,Y,893,1009120
4945,Y,725,1016232
1772,Y,348,1055302
8767,N,256,1051355
5943,Y,229,1075243
7288,Y,34,1037786
6053,Y,53,1089657
471,Y,183,1087126
4150,Y,471,1063096
14922,Y,141,1031482
256,Y,1181,1003539
2478,N,227,1075668
77792.05,Y,241,1000154
38780,Y,192,1098092
6797,Y,313,1081613
3232,Y,691,1028060
8465,Y,470,1007521
12199,N,659,1024829
24327,Y,472,1010336
1771,Y,214,1096379
8412,N,756,1014246
6924,N,234,1012321
5662,Y,10,1091312
890,N,359,1033618
1041,Y,92,1040835
2027,Y,445,1050973
2294,N,21,1080293
8862,N,215,1078212
553,Y,361,1085432
4248,Y,627,1024295
88932.16667,Y,323,1000642
6149,,205,1091218
1743,Y,291,1087050
17194,N,408,1073067
8228,,2,1083854
23648,Y,189,1002337
8732,Y,54,1016840
24999,Y,27,1060850
1500,N,185,1075701
17332,Y,150,1058219
4135,N,213,1069433
3236,Y,313,1061378
1081,Y,207,1080869
28013,Y,226,1096084
14743,N,458,1019076
8824,N,169,1063931
14197,N,169,1042881
3556,Y,339,1088366
2420,N,327,1058524
12142,Y,706,1017559
2960,Y,903,1008816
3416,N,256,1085017
3753,Y,330,1068545
10033,Y,371,1001632
7748,N,559,1020304
4142,Y,136,1065492
4237,Y,25,1065848
185,Y,197,1084572
2838,Y,479,1011456
10874,Y,238,1003338
766,N,221,1076962
13653,Y,153,1072172
4173,Y,187,1096061
277,Y,314,1081228
10376,N,356,1071491
9516,Y,191,1009803
2232,N,479,1022053
931,Y,326,1038073
14026,Y,433,1037996
4611,Y,465,1042169
4053,Y,18,1046481
31775,Y,228,1009776
18921,Y,862,1014533
15164,N,364,1021634
6133,Y,186,1086334
3684,N,205,1094517
3040,N,104,1087386
5622,Y,419,1013331
2506,Y,382,1067683
7071,Y,732,1033063
7593,Y,125,1063954
7585,Y,260,1084205
1817,Y,216,1053458
2959,Y,320,1059988
3947,Y,834,1013743
3163,N,585,1040957
792,Y,315,1080725
8496,Y,223,1038798
11817,N,164,1099905
2991,Y,266,1081829
3989,Y,252,1085700
2258,Y,328,1077285
1234,N,552,1050944
6638,Y,713,1022193
5994,Y,743,1020045
5878,Y,397,1065567
3742,Y,357,1064558
995,N,524,1036498
6733,Y,159,1026489
4353,Y,634,1042220
1111,Y,274,1079208
883,Y,1372,1001812
15373,Y,364,1026094
350,Y,241,1092115
3619,Y,478,1047320
25403,Y,551,1005601
2612,Y,45,1052340
11329,Y,179,1036369
5802,Y,416,1032907
8401,Y,829,1013931
12242,Y,267,1004137
3986,N,806,1015230
2068,N,496,1050385
10440,Y,965,1005756
3365,Y,93,1087306
8259,Y,433,1058997
3742,,578,1028727
4258,Y,719,1034330
934,N,231,1074803
2354,N,399,1049115
39019,Y,27,1009067
8622,Y,271,1008738
5213,Y,405,1027677
1545,N,244,1084782
25239.06,Y,-1,1001372
11326,Y,818,1011886
6510,N,355,1071694
14773,Y,60,1010661
5773,Y,605,1038997
18510.10333,N,397,1000206
17726,N,617,1037960
8235,,240,1002759
9507,Y,383,1078527
520,Y,547,1044955
14332,Y,537,1035355
1936,Y,435,1068806
57,Y,722,1034000
3279,Y,243,1050174
7681,N,208,1067269
1210,Y,332,1076333
18390,N,6,1081920
15897,N,435,1058631
6826,Y,652,1022126
6023,N,196,1094912
2023,Y,185,1073623
739,Y,1041,1001422
3520,Y,259,1069821
8250,Y,417,1004685
4146,Y,537,1035338
4850,N,323,1078267
486,Y,231,1074752
2904,Y,180,1097436
5252,Y,367,1084082
1694,Y,342,1056084
14,,539,1045649
5981,Y,24,1055383
5514,Y,122,1030545
7672,Y,409,1072814
4889,N,236,1092575
5475,Y,337,1075206
2216,Y,272,1079843
9234,N,305,1091886
5365,Y,574,1029587
4276,Y,132,1073941
11905,N,157,1046722
4518,Y,841,1013470
2888,Y,364,1053223
7989,Y,245,1087042
5964,Y,396,1047070
3389,Y,1051,1006604
3926,Y,576,1029085
1123,,363,1063360
563,N,118,1097628
4673,Y,680,1030037
11602,N,584,1003206
444,Y,212,1090487
21151,Y,818,1003981
9336,N,92,1054906
4365,Y,359,1053813
15640,Y,216,1037223
9529,N,401,1028786
2616,N,363,1085008
13044,N,101,1063042
5388,Y,390,1066551
20677,N,750,1014902
33196,Y,145,1053474
13277,Y,198,1062926
8743,Y,936,1013944
4175,Y,314,1081059
10600,Y,284,1076772
8136,N,25,1091347
2754,Y,222,1053824
12153,Y,102,1056915
10135,Y,141,1021263
6227,N,102,1088382
1096,N,255,1090787
11119,Y,681,1024593
8744,Y,532,1035797
4472,N,427,1060324
8862,N,89,1056106
13632,N,143,1013688
8814,N,844,1099637
7280,Y,188,1058558
3073,Y,267,1081182
3555,Y,522,1036699
4990,N,234,1014197
1638,N,202,1096799
23675,Y,93,1048837
24680,N,56,1019870
3796,Y,16,1049639
18567,Y,156,1045926
4272,N,680,1030182
9301,N,361,1052355
1581,Y,442,1065688
1569,Y,841,1015758
5844,Y,510,1048682
7515,Y,608,1044926
7885,Y,209,1076795
3079,Y,371,1082790
5284,N,457,1049576
3077,Y,586,1036460
8754,Y,48,1069558
4176,N,836,1016045
2002,Y,362,1063451
1470,Y,609,1034641
5644,N,341,1088191
5262,N,441,1034915
46426,Y,533,1002079
8239,Y,11,1010825
1610,Y,121,1079046
6219,N,313,1061389
11065,N,421,1006976
848,Y,391,1050009
8041,Y,722,1008751
8898,Y,855,1010583
5711,N,213,1071774
17841,N,323,1089989
2065,Y,104,1026560
8117,Y,190,1082721
18134,N,861,1014733
3128,Y,343,1029703
3856,N,466,1063920
6218,Y,133,1052348
11938,N,404,1056099
3220,N,641,1041421
4972,Y,1158,1005071
1064,Y,157,1028199
13502,Y,248,1015641
4515,Y,469,1063390
5603,Y,36,1031023
2954,Y,360,1063224
24038,N,168,1072439
18620,Y,519,1055035
15029,Y,1182,1004591
2440,Y,368,1062500
138,Y,384,1050927
7759,Y,762,1014214
916,Y,1010,1011060
8458,Y,575,1029492
8416,Y,122,1028412
17132,Y,11,1098522
6250,Y,439,1044900
1957,N,260,1083954
2586,Y,380,1079390
2530,Y,541,1035117
10275,Y,492,1050825
20246,Y,467,1013679
3095,Y,470,1007818
30180,Y,584,1013772
523,Y,309,1071798
8347,Y,277,1068221
7792,Y,340,1088297
5015,N,370,1069325
4521,Y,117,1017201
562,Y,376,1061115
678,Y,695,1027540
770,Y,85,1021174
3918,Y,794,1024101
5568,Y,671,1032878
5246,Y,1228,1002037
9582,Y,570,1026420
480,N,338,1055825
14726,Y,185,1060601
5083,N,311,1042854
9713,Y,218,1077678
7224,Y,283,1093609
1257,Y,357,1064359
5014,N,289,1072496
4831,Y,677,1019109
24583,Y,225,1032943
7541,Y,368,1021357
2569,Y,981,1012120
7181,Y,121,1077222
2689,Y,292,1092992
2555,Y,299,1010453
210,Y,338,1067302
17358,Y,228,1082451
12146,Y,386,1039110
50115,Y,130,1041425
2711,N,236,1073628
3862,N,564,1032495
5383,Y,458,1065649
6997,N,258,1068876
13274,N,825,1014130
6109,Y,1025,1099410
9800,Y,98,1073307
887,N,637,1029490
1544,Y,199,1095650
3282,Y,695,1036254
6164,Y,40,1042419
287,Y,99,1047809
2921,Y,499,1050008
3075,N,115,1092127
3531,N,319,1079506
1247,Y,336,1056877
139,Y,352,1010397
10429,Y,213,1090366
4828,N,268,1089339
538,Y,1405,1001063
4330,Y,12,1041167
468,,376,1080870
4241,N,222,1089379
13420,Y,129,1004248
7940,Y,392,1058040
4158,N,495,1050566
3083,Y,674,1032102
11781,Y,148,1047930
13350,Y,73,1051349
3288,Y,828,1016568
8255,N,410,1072741
13843,Y,724,1021388
3465,N,229,1095996
17737,N,409,1016094
11586,N,172,1040558
4949,N,614,1034133
3849,Y,369,1069453
5947,N,108,1009483
17652,Y,195,1098759
8,Y,268,1081000
2414,Y,94,1058935
12058,Y,863,1012595
3723,Y,382,1060034
5683,Y,204,1081969
136,Y,319,1070074
13746,N,13,1004789
1871,Y,320,1069909
3959,Y,2,1076288
1766,N,595,1039927
3346,Y,15,1008268
1848,N,223,1052975
972,N,433,1052518
13261,Y,448,1043903
7696,Y,204,1096722
2083,Y,501,1044896
3993,Y,1264,1002184
12811,Y,686,1005358
13559,Y,330,1068507
3839,Y,205,1091232
4191,Y,627,1032342
11469,Y,401,1039217
2541,N,249,1029689
1367,Y,215,1078472
5404,N,0,1007506
10924,N,624,1037397
5884,Y,760,1022127
4354,Y,555,1050344
2946,Y,536,1052907
17347,Y,501,1040571
3030,Y,188,1044759
1694,N,396,1075515
5822,,325,1077957
1089,Y,222,1076851
1834,N,354,1064923
4206,N,22,1083691
4166,Y,510,1043974
12456,N,413,1054823
2953,N,317,1090633
1351,N,304,1084651
4099,Y,99,1060993
19161,N,386,1004451
805,Y,318,1090541
5855,Y,627,1032142
5113,N,123,1088694
22818,N,354,1081669
9998,Y,171,1036536
4933,Y,644,1028172
16858,Y,230,1016872
8086,Y,175,1042983
1915,Y,76,1031788
2849,Y,267,1067625
8144,Y,480,1047127
3845,N,230,1075029
4855,N,296,1074058
9198,Y,515,1055580
1533,Y,439,1031801
13988,N,435,1058536
2071,N,307,1062345
13121,N,24,1061357
2647,Y,347,1073116
3980,N,519,1037037
542,Y,493,1045701
1682,N,535,1020188
446,Y,672,1032499
3260,Y,85,1088846
14006,Y,75,1086224
1871,Y,450,1043731
7635,Y,189,1044958
11966,Y,104,1010357
12449,Y,602,1026051
9392,N,68,1048934
3238,Y,321,1090178
6467,N,368,1083563
9061,N,612,1034286
15575,Y,145,1052220
15672,Y,98,1062609
17276,Y,7,1016002
14041,Y,356,1064648
2668,N,408,1048046
11458,Y,292,1012462
4613,Y,301,1092245
10197,N,369,1052665
8742,N,109,1062290
33920,N,36,1050404
13140,Y,403,1048603
6577,Y,526,1099586
6269,Y,278,1036803
15248,N,458,1025197
12302,Y,543,1023819
8266,Y,149,1023399
5982,Y,52,1024034
7794,Y,758,1022231
7230,Y,316,1070679
29031,Y,510,1008356
6631,Y,642,1022212
13857,N,63,1038210
13952,N,847,1020246
2417,N,380,1051428
2037,Y,1099,1003037
226,Y,369,1069529
7081,Y,511,1037862
17308,Y,96,1023738
25929,Y,174,1015942
3205,Y,356,1071592
1308,N,6,1087397
6139,Y,485,1040114
34750,Y,142,1013301
10197,Y,670,1033106
7014,N,361,1070738
2226,Y,562,1049891
5754,Y,359,1063713
2992,N,330,1076726
8796,Y,19,1033616
1123,Y,179,1080407
32520,Y,243,1047359
3444,Y,20,1031977
2037,Y,337,1067584
7247,N,220,1063267
12895,N,695,1018407
572,N,386,1059308
13431,Y,839,1020812
2500,Y,219,1089660
561,Y,183,1038675
3560,N,281,1093692
1318,N,389,1058476
2179,Y,215,1078413
19830,Y,766,1002073
163,Y,189,1092679
6102,Y,196,1094920
22818,Y,156,1025158
3135,Y,948,1006367
3824,Y,253,1085514
435,Y,374,1038120
13044,Y,752,1018983
4893,Y,836,1020999
13836,N,140,1076509
12770,Y,286,1024309
10537,N,132,1095685
4517,Y,502,1009090
2692,N,422,1070840
6930,N,200,1083199
3635,Y,376,1080589
3024,Y,322,1059555
1029,Y,10,1066817
1975,Y,334,1057222
3421,N,635,1097641
21590,Y,155,1014100
18250,Y,15,1025243
19074,Y,274,1038221
8757,N,236,1073713
9868,N,123,1056407
27910,Y,687,1001784
16025,N,192,1065820
29182,Y,9,1002059
1001,Y,1180,1003580
965,N,189,1085960
4331,Y,469,1053583
19574,N,328,1025670
8916,N,419,1071203
24479,Y,184,1022834
2573,N,249,1086147
19065,N,324,1059182
3865,Y,1068,1004707
3392,N,208,1080281
5847,N,550,1039833
3923,N,309,1071794
3759,N,303,1092046
17519,Y,275,1040343
2029,Y,451,1055946
11445,Y,150,1023873
20823,Y,451,1039648
11494,Y,73,1005483
14188,Y,490,1059819
189,N,243,1072322
4402,Y,154,1084964
5242,Y,481,1039769
4147,Y,88,1062230
2335,N,997,1011532
3768,Y,314,1080990
3940,Y,28,1044260
16602,Y,20,1040386
6799,Y,691,1028007
8445,N,680,1030161
1652,Y,679,1020113
3927,Y,109,1024186
2268,Y,628,1018597
5842,Y,518,1055164
1407,Y,268,1094352
5029,N,388,1058726
3546,Y,218,1093816
5331,Y,110,1054750
10879,N,557,1001595
15758,Y,391,1066378
20903,Y,52,1059081
8345,Y,705,1032765
8447,N,445,1044253
14906,Y,383,1078550
4625,Y,373,1052204
2307,N,520,1036937
863,N,433,1045498
7557,Y,474,1062698
3598,Y,635,1029972
9434,Y,945,1011233
12467,N,79,1052223
3652,N,344,1066648
6455.02,Y,678,1001850
10915,Y,463,1048895
249,Y,1098,1005048
3637,Y,698,1023283
8933,N,620,1024441
3906,Y,357,1053966
2594,N,194,1085078
6058,N,75,1096915
2280,N,255,1085191
3581,Y,452,1050223
7922,N,391,1076654
2857,Y,215,1094015
5492,Y,295,1086145
4422,Y,255,1049414
2421,Y,248,1071521
470,N,265,1082097
7274,N,420,1071038
12249,N,452,1066467
6814,Y,140,1090851
4279,N,198,1099417
23839,Y,917,1008321
5132,Y,567,1031693
1603,N,262,1083390
10492,N,261,1083795
4371,Y,152,1032619
14841,Y,415,1009466
10904,Y,689,1019032
10734,Y,717,1025369
2050,Y,11,1080604
7279,Y,303,1041832
7085,Y,905,1099824
3684,N,374,1068830
11655,Y,418,1047113
3986,N,185,1097459
10039,N,15,1085771
10247,Y,635,1029821
4201,Y,241,1069511
930,N,291,1075119
1859,N,401,1056569
5173,N,559,1050187
3347,N,463,1042756
3896,Y,80,1045697
301,Y,1072,1003576
10236,Y,410,1072680
15600,Y,311,1099527
15113,Y,681,1029989
2306,N,318,1079758
2059,Y,330,1089264
4910,Y,417,1054294
5518,Y,259,1084585
2386,Y,208,1090880
11832,Y,254,1085342
10438,Y,722,1034012
6860,Y,181,1040970
9580,Y,206,1069568
2786,Y,91,1066889
669,Y,314,1081001
4186,N,371,1061981
648,Y,219,1077379
4292,,266,1094495
3615,N,293,1074638
7248,,882,1099981
3766,Y,405,1073676
3369,N,348,1072843
4982,Y,342,1088154
20366,N,288,1040421
426,Y,761,1097856
292,Y,995,1007363
7193,N,430,1051877
6470,Y,478,1052616
2846,Y,290,1005735
3321,Y,349,1065899
6004,N,495,1058695
1172,N,205,1094519
311,Y,634,1036278
1130,Y,625,1033034
3087,Y,266,1081773
13771,Y,661,1034071
6385,Y,333,1016896
13820,Y,69,1033438
2597,Y,318,1060462
10277,N,73,1094408
6704,Y,735,1023896
994,Y,315,1080747
19163,Y,96,1098737
14485,N,70,1064786
15992,N,269,1089209
42517,Y,210,1020381
17670,N,869,1014253
1167,Y,737,1031269
23553,N,155,1043142
10010,Y,245,1046294
14952,Y,249,1004368
15642,Y,405,1073737
23055,N,504,1032006
674,Y,398,1065252
1870,N,265,1082074
1392,Y,202,1096798
8397,N,244,1063488
18622,Y,15,1052919
12953,N,759,1022171
5852,Y,1,1012602
570,Y,292,1074923
16597,N,718,1018940
5037,N,1150,1000061
6336,N,62,1042162
5874,Y,746,1028872
484,Y,790,1013041
15678,N,329,1099666
9889,Y,367,1084052
4816,N,671,1025363
8376,Y,405,1048255
11900,N,223,1096158
2925,Y,287,1087642
